dim,k,p,scale,L_reg,eigen_error,orth_error,eigen_cost,eigenvalue_mse,eigenfunc_mse
2.0,6.0,130.0,0.6951927961775606,1e-06,4.692669601242132,6.8884426737961e-05,442484.9007685687,0.22026932544795755,0.7331133848907978
2.0,6.0,130.0,0.8858667904100825,1e-06,1.9868715454503199,9.35441481393336e-05,421953.6729162339,0.06404420484467035,0.5396403460811674
2.0,6.0,130.0,1.1288378916846888,1e-06,0.9712358454645336,0.00011000672523706661,412563.46251202014,0.02199541869584444,0.44971390849740955
2.0,6.0,130.0,1.438449888287663,1e-06,0.38801246059527866,0.00011594447847625211,407347.94964976085,0.010129516159402795,0.4044577027667815
2.0,6.0,130.0,1.8329807108324356,1e-06,0.2714320046822133,0.00012366814317851961,405566.01321185357,0.005290672079856741,0.38774689214995717
2.0,6.0,130.0,2.3357214690901213,1e-06,0.11013150585620701,0.000130162967828849,403852.1975542882,0.00371833136675567,0.3709686492164176
2.0,6.0,130.0,2.9763514416313175,1e-06,0.13468665503761024,0.0001210580215601053,404782.3287387098,0.005514807739135489,0.39095901635151237
2.0,6.0,130.0,3.79269019073225,1e-06,0.10499050323286559,0.0001263148248126579,404036.225602942,0.0035449523001701197,0.38300668232818946
2.0,6.0,130.0,4.832930238571752,1e-06,0.05729057602561646,0.00012785206176814948,403392.1666174986,0.0028856863477602994,0.36438989674168565
2.0,6.0,130.0,6.158482110660261,1e-06,0.03426895808254636,0.00012607506843006008,403283.5281588036,0.004407913262981704,0.3559578548349014
2.0,6.0,130.0,7.847599703514611,1e-06,0.06365352894382632,0.00011743078204069139,403018.1553885031,0.04940184410700875,0.35065758061545954
2.0,6.0,130.0,10.0,1e-06,1.8677665463437618,0.0001518721509558465,402900.05362301087,1.8385940010989792,0.34781343172636786
2.0,6.0,140.0,0.1,1e-06,22561.110557179192,7.641955583520301e-05,7926879.654700169,4595.214032984548,9.497634727676632
2.0,6.0,140.0,0.12742749857031338,1e-06,7142.953076329014,4.6025271068392505e-05,3882282.960402416,981.4965136960843,7.625069388235454
2.0,6.0,140.0,0.16237767391887217,1e-06,2038.9235320712512,4.838672603879049e-05,1878426.6774593347,184.61469188465426,5.7792158500712905
2.0,6.0,140.0,0.20691380811147897,1e-06,461.64955967469814,2.0464013225567965e-05,1085714.8623768117,42.76809966264048,5.751273695579352
2.0,6.0,140.0,0.26366508987303583,1e-06,134.68468223538466,1.7940428339638303e-05,775452.7909262398,13.768370432907371,3.2778720906812486
2.0,6.0,140.0,0.33598182862837817,1e-06,52.061746494643046,3.590578766212297e-05,622852.3594693304,5.099473594886852,2.1913248444090097
2.0,6.0,140.0,0.42813323987193935,1e-06,22.70911609301878,5.929696795737641e-05,532021.9307254753,1.8305369556844897,1.502308359223978
2.0,6.0,140.0,0.5455594781168519,1e-06,9.99663332825143,6.601530289343987e-05,475215.58620605734,0.6377570621354227,1.0247915028264036
2.0,6.0,140.0,0.6951927961775606,1e-06,4.517238088978578,8.28994332848113e-05,440640.0551618527,0.20151218197542894,0.7093808240872194
2.0,6.0,140.0,0.8858667904100825,1e-06,1.9237151613678873,0.00010030998113986753,421084.4804057962,0.05979402908506949,0.5288927321796353
2.0,6.0,140.0,1.1288378916846888,1e-06,0.9272971784702784,0.00011596854146237545,412069.3411784537,0.02080287481623696,0.4441626967350159
2.0,6.0,140.0,1.438449888287663,1e-06,0.3784211127586265,0.00011782140558749649,407093.3029801563,0.009585246920227171,0.40248393288490947
2.0,6.0,140.0,1.8329807108324356,1e-06,0.26726604624579026,0.0001243132946027319,405474.54889421316,0.00520544474826275,0.3871603564591234
2.0,6.0,140.0,2.3357214690901213,1e-06,0.10911647120849138,0.0001306168754714693,403793.1003443969,0.0036196523044680195,0.37049328572671625
2.0,6.0,140.0,2.9763514416313175,1e-06,0.1300247863418307,0.00012248370269849144,404644.5924835424,0.005367783587976735,0.3895845048623442
2.0,6.0,140.0,3.79269019073225,1e-06,0.10455612090728916,0.00012696707570496944,404009.42667088343,0.0035251422006504483,0.38287545020826247
2.0,6.0,140.0,4.832930238571752,1e-06,0.056481922077510016,0.00012826991535421227,403346.4357152949,0.00284970236982794,0.3640969286951643
2.0,6.0,140.0,6.158482110660261,1e-06,0.03395828787118632,0.0001260903251137084,403265.34434945206,0.004228143140847341,0.35577687554979964
2.0,6.0,140.0,7.847599703514611,1e-06,0.057844784342669674,0.0001235281246220448,403010.15524063096,0.04362563337460456,0.3505875893409802
2.0,6.0,140.0,10.0,1e-06,1.6238023511548296,0.00013930396311402475,402895.8738283031,1.595751819182469,0.34780735252370165
2.0,6.0,150.0,0.1,1e-06,22204.201317641764,4.647343209666093e-05,7484829.123826295,4069.6102582320987,8.69329375639552
2.0,6.0,150.0,0.12742749857031338,1e-06,6609.266498071777,4.125201794316391e-05,3577855.2726148777,822.0115237325772,7.2625938852739
2.0,6.0,150.0,0.16237767391887217,1e-06,1801.7882251414967,4.604449039510901e-05,1764565.0178633996,159.04466553539547,5.774597571078679
2.0,6.0,150.0,0.20691380811147897,1e-06,438.50714699997457,1.971655110866269e-05,1053603.6958676814,38.94962182025749,5.392941233155267
2.0,6.0,150.0,0.26366508987303583,1e-06,125.61831247097953,1.741920291341792e-05,759188.946376344,12.601638390141545,3.099131118162598
2.0,6.0,150.0,0.33598182862837817,1e-06,49.25755964594152,3.6116867235692375e-05,616978.0700965552,4.840640927967644,2.1370724545418063
2.0,6.0,150.0,0.42813323987193935,1e-06,22.18783305957004,5.9070368107196595e-05,528824.7945957549,1.7496492751136632,1.4689127920528084
2.0,6.0,150.0,0.5455594781168519,1e-06,9.824929441138725,6.834181330660676e-05,473062.73601419234,0.6057892346700224,0.9985712806568574
2.0,6.0,150.0,0.6951927961775606,1e-06,4.412695941655782,8.779383267642787e-05,439335.6279208054,0.18944333731502225,0.692158970640051
2.0,6.0,150.0,0.8858667904100825,1e-06,1.8584608927892883,0.00010582994535378823,420442.2949668927,0.05686566474196991,0.5202048289937897
2.0,6.0,150.0,1.1288378916846888,1e-06,0.8993101092865728,0.00012015007912978856,411785.43222686625,0.020102007246834898,0.44060584087532007
2.0,6.0,150.0,1.438449888287663,1e-06,0.3696246367082217,0.00011935510719152066,406952.0894628975,0.009309016962222466,0.4008390546548709
2.0,6.0,150.0,1.8329807108324356,1e-06,0.2655983555222754,0.00012461846947461015,405442.2682249214,0.0051736003214608185,0.386960008874614
2.0,6.0,150.0,2.3357214690901213,1e-06,0.1085249790870666,0.0001308169037231271,403758.55253110337,0.0035633044038226166,0.3701974941750345
2.0,6.0,150.0,2.9763514416313175,1e-06,0.12771642830864777,0.00012283390214862675,404593.25714941806,0.005291285575926482,0.388822198664996
2.0,6.0,150.0,3.79269019073225,1e-06,0.10420372537115627,0.0001271828336845362,403999.1132710097,0.003509274382302928,0.3828073358759904
2.0,6.0,150.0,4.832930238571752,1e-06,0.05604117933737962,0.00012851557353710453,403322.74151524925,0.0028144303378344468,0.3640313307082855
2.0,6.0,150.0,6.158482110660261,1e-06,0.03370249788505682,0.00012626613026644784,403250.87450840697,0.004001799114539699,0.3557242737199142
2.0,6.0,150.0,7.847599703514611,1e-06,0.05125188919983317,0.00012753490416919964,403002.4172512012,0.037041847442465754,0.3505883785678374
2.0,6.0,150.0,10.0,1e-06,1.3519315023410807,0.0001254351848632488,402891.1754674323,1.3260185458154852,0.3478442932992981
2.0,6.0,160.0,0.1,1e-06,20751.851638130294,4.4588259539626885e-05,7056578.342437166,3584.6289876428336,8.768900611446032
2.0,6.0,160.0,0.12742749857031338,1e-06,6199.473880704283,3.868508047639525e-05,3425173.2092957296,740.8322407756109,7.30930116992253
2.0,6.0,160.0,0.16237767391887217,1e-06,1697.5393180586416,4.544141564724497e-05,1718794.261704444,148.49845148772212,6.003180490892909
2.0,6.0,160.0,0.20691380811147897,1e-06,424.97652013327456,1.949445434876514e-05,1037413.7512988572,36.97408315647817,5.283370494857364
2.0,6.0,160.0,0.26366508987303583,1e-06,121.18144755028746,1.756894475259595e-05,751192.8244506528,12.086692068771628,3.0668891737812185
2.0,6.0,160.0,0.33598182862837817,1e-06,48.19647140066799,3.7815289814379936e-05,613113.3138801939,4.693383995530289,2.1039311815084956
2.0,6.0,160.0,0.42813323987193935,1e-06,21.909935173837873,6.100087374548038e-05,526914.083935871,1.694798646455617,1.4516985172680557
2.0,6.0,160.0,0.5455594781168519,1e-06,9.671670557498441,7.055396462919214e-05,472169.32445321145,0.5886139021437637,0.9907062623708132
2.0,6.0,160.0,0.6951927961775606,1e-06,4.373519792928828,8.826574651255121e-05,438981.3797695977,0.18667120681458083,0.6880925639321291
2.0,6.0,160.0,0.8858667904100825,1e-06,1.848646199777481,0.00010624489527779218,420246.64749997604,0.05580472197818366,0.5175914764031861
2.0,6.0,160.0,1.1288378916846888,1e-06,0.8900957704346827,0.00012012531016633491,411682.6009646059,0.019803278669166903,0.4393805055368708
2.0,6.0,160.0,1.438449888287663,1e-06,0.3653525829001484,0.00011926155757053702,406889.2415467129,0.009165245408845023,0.40006977473537064
2.0,6.0,160.0,1.8329807108324356,1e-06,0.2649453902702529,0.00012477367174904596,405429.48265447124,0.005159275207528187,0.38687040895951647
2.0,6.0,160.0,2.3357214690901213,1e-06,0.10830100841127496,0.00013096526446251672,403752.9297786918,0.0035243915944935603,0.370002977795194
2.0,6.0,160.0,2.9763514416313175,1e-06,0.12590462315448572,0.0001229503187383025,404554.1926270586,0.005233418546783768,0.38830248200891054
2.0,6.0,160.0,3.79269019073225,1e-06,0.10416846309163649,0.000127415158706811,403992.5186238515,0.003503160766514619,0.38286169319979185
2.0,6.0,160.0,4.832930238571752,1e-06,0.05587822616922215,0.0001285773221228751,403309.55594453844,0.0027974692200283487,0.3639697912609473
2.0,6.0,160.0,6.158482110660261,1e-06,0.033578647277171095,0.00012626584596627451,403243.29452242673,0.0039050212116818377,0.35567564530843854
2.0,6.0,160.0,7.847599703514611,1e-06,0.048524103276448925,0.00013250170825200564,402998.26409204607,0.03434967252133848,0.3505656000935135
2.0,6.0,160.0,10.0,1e-06,1.242046488315919,0.0001248287372750788,402888.7375425749,1.2173000706744663,0.34783261200556637
2.0,6.0,170.0,0.1,1e-06,20895.05346211925,3.984804383720745e-05,6759246.1027532155,3247.7597482271676,8.569663937766915
2.0,6.0,170.0,0.12742749857031338,1e-06,5957.094074047419,3.6533937483992905e-05,3167204.2118079914,617.7055377487287,7.170588331489003
2.0,6.0,170.0,0.16237767391887217,1e-06,1507.4722120556753,4.2485744544048116e-05,1614673.5287297799,127.11000704175416,6.343153095704853
2.0,6.0,170.0,0.20691380811147897,1e-06,388.1622670273833,1.9322829734949567e-05,1002300.2791250872,33.64506017790036,4.9445189712682405
2.0,6.0,170.0,0.26366508987303583,1e-06,115.07786023780437,1.861577219329812e-05,736409.9407728125,11.187037714357823,2.9801517748860022
2.0,6.0,170.0,0.33598182862837817,1e-06,46.00209407777491,3.2945743083997536e-05,605834.8069457778,4.403622621233307,2.046153600107892
2.0,6.0,170.0,0.42813323987193935,1e-06,,,,,
2.0,6.0,170.0,0.5455594781168519,1e-06,9.403860412155316,6.452701412604377e-05,469881.3414917062,0.5536670604684168,0.9688760485631805
2.0,6.0,170.0,0.6951927961775606,1e-06,4.26350711877511,8.342273816825549e-05,437995.02565800166,0.17763671790302166,0.6794563421278526
2.0,6.0,170.0,0.8858667904100825,1e-06,1.8116576178983466,0.00010496225347240705,419887.30243235047,0.054036651248297755,0.514565309053598
2.0,6.0,170.0,1.1288378916846888,1e-06,0.8796095950903862,0.0001202549748385977,411578.02678122115,0.019555963341022577,0.43835571782011146
2.0,6.0,170.0,1.438449888287663,1e-06,0.36166363277675073,0.00011931788632981913,406817.2852022558,0.008992074602168273,0.39934622389698815
2.0,6.0,170.0,1.8329807108324356,1e-06,0.2640124048450905,0.00012498593929674483,405407.8018808429,0.005135541401984978,0.3866263837508684
2.0,6.0,170.0,2.3357214690901213,1e-06,0.10784458087032593,0.0001312215238198614,403741.81232036074,0.0034678601718067265,0.36964289551790486
2.0,6.0,170.0,2.9763514416313175,1e-06,0.12298796556172574,0.0001231156371277784,404495.9682871321,0.005141755040603228,0.38734184126674426
2.0,6.0,170.0,3.79269019073225,1e-06,0.10410469781675699,0.00012744224368917484,403989.75901641545,0.003493915151754516,0.38287231716663866
2.0,6.0,170.0,4.832930238571752,1e-06,0.055734193932319195,0.00012856066128083063,403303.00239190634,0.002775907525362915,0.36391860270452836
2.0,6.0,170.0,6.158482110660261,1e-06,0.03344288199573554,0.00012629779426316017,403238.58842451253,0.0038126293599496488,0.3556207507044705
2.0,6.0,170.0,7.847599703514611,1e-06,0.04620246849122367,0.00013370953730949792,402995.8562031417,0.0320630065598282,0.3505441024528041
2.0,6.0,170.0,10.0,1e-06,1.1508309892600292,0.00012574937891601681,402887.3517784398,1.1270870596517262,0.3478299925878361
2.0,6.0,180.0,0.1,1e-06,20091.065596163666,4.128359486035805e-05,6474089.76274725,2982.6943193471575,8.548781836390154
2.0,6.0,180.0,0.12742749857031338,1e-06,5805.818360552747,3.076869897198186e-05,3000839.136703414,549.6375307606259,6.97491595296583
2.0,6.0,180.0,0.16237767391887217,1e-06,1360.707828489876,4.0816914976857e-05,1514609.895215125,107.88385959602292,6.287853883635499
2.0,6.0,180.0,0.20691380811147897,1e-06,350.4723889138322,1.8143219045311375e-05,967581.5268543552,30.223890199833598,5.00012978093342
2.0,6.0,180.0,0.26366508987303583,1e-06,111.5769722514743,1.99944406886743e-05,726492.9491807738,10.629545874162591,2.924222156208444
2.0,6.0,180.0,0.33598182862837817,1e-06,44.351190798951286,3.7163703418604244e-05,601951.321050891,4.261936085231364,2.029001084316268
2.0,6.0,180.0,0.42813323987193935,1e-06,20.9590692514182,5.469770289519769e-05,521824.8788059116,1.583760971912444,1.406740207607505
2.0,6.0,180.0,0.5455594781168519,1e-06,9.397534710706093,6.42509454705611e-05,469604.20555375016,0.5497447802411878,0.9654034098623814
2.0,6.0,180.0,0.6951927961775606,1e-06,4.26128842110192,8.241769623961709e-05,437681.5817481434,0.17401010044696838,0.6747868361456075
2.0,6.0,180.0,0.8858667904100825,1e-06,1.7926320332062078,0.00010526920237218457,419641.621708608,0.05259966210346058,0.5116004620336115
2.0,6.0,180.0,1.1288378916846888,1e-06,0.8724019340416864,0.00012186006923253274,411450.5862335534,0.019256335027280556,0.43712419271017255
2.0,6.0,180.0,1.438449888287663,1e-06,0.35855252969096435,0.0001201302953343685,406749.0391487554,0.008870822282585863,0.398700325860892
2.0,6.0,180.0,1.8329807108324356,1e-06,0.26339560807707096,0.00012536749680390025,405375.1830055373,0.005101825085636558,0.38653679035542043
2.0,6.0,180.0,2.3357214690901213,1e-06,0.1071612915331576,0.00013161677713511958,403705.50320890656,0.003410450359506217,0.3694346866091386
2.0,6.0,180.0,2.9763514416313175,1e-06,0.12054049715477383,0.00012319648181032526,404437.6950120164,0.005035090297025613,0.3866587947613306
2.0,6.0,180.0,3.79269019073225,1e-06,0.10385260206085288,0.00012754760810610626,403978.3435443033,0.003477786413015038,0.38286839358937874
2.0,6.0,180.0,4.832930238571752,1e-06,0.055480894531975654,0.00012879193274477864,403279.0563588864,0.002746137526837526,0.363902403336987
2.0,6.0,180.0,6.158482110660261,1e-06,0.03323794951138405,0.000126645065312306,403223.9683108296,0.0037019821319316895,0.35550760483728083
2.0,6.0,180.0,7.847599703514611,1e-06,0.043663667313024186,0.00013288741557749412,402988.906785536,0.029577362761773127,0.35049404686965235
2.0,6.0,180.0,10.0,1e-06,1.0528590275255816,0.00012534872901008833,402883.4849896572,1.0304933973118515,0.34782585688050155
2.0,6.0,190.0,0.1,1e-06,19018.811522633674,3.6844316964177095e-05,6218635.325526079,2726.3024715041633,8.22729908716805
2.0,6.0,190.0,0.12742749857031338,1e-06,5601.365344695345,2.7673739926837375e-05,2921146.8292990485,513.9684636732791,6.900784319093851
2.0,6.0,190.0,0.16237767391887217,1e-06,1321.7952360647464,4.0563055236634674e-05,1476724.2305380697,100.54191044801487,6.204192856981073
2.0,6.0,190.0,0.20691380811147897,1e-06,336.98201782132173,2.226922203020562e-05,947399.3321176195,28.21838384783711,4.632742578121257
2.0,6.0,190.0,0.26366508987303583,1e-06,112.55494598074236,1.9120276143247212e-05,715104.7428890571,9.905996835511282,2.7823007885622264
2.0,6.0,190.0,0.33598182862837817,1e-06,45.683863571090725,3.8330379117090464e-05,584440.3476071222,3.513154477966852,1.8527745711013477
2.0,6.0,190.0,0.42813323987193935,1e-06,18.54825478480825,4.9716865812764206e-05,508669.22858188924,1.2342116032002046,1.3045318568092399
2.0,6.0,190.0,0.5455594781168519,1e-06,8.355391255586182,6.329258147305904e-05,463285.2199394199,0.4540154553675748,0.9136128971625082
2.0,6.0,190.0,0.6951927961775606,1e-06,3.86554588726107,8.12556520077125e-05,434755.2576935847,0.1492854989593508,0.649601339447949
2.0,6.0,190.0,0.8858667904100825,1e-06,1.7083968247270196,0.00010507456713101337,418591.4172040269,0.04691209186441403,0.5000204413733976
2.0,6.0,190.0,1.1288378916846888,1e-06,0.8053167933259573,0.0001245111386217495,410694.7318820893,0.01723768819666694,0.42950256169764045
2.0,6.0,190.0,1.438449888287663,1e-06,0.33383605653758186,0.00012369647675234888,406423.95299733453,0.007780479418388186,0.39289042110334427
2.0,6.0,190.0,1.8329807108324356,1e-06,0.2506555983272853,0.00012674213999674524,405227.0135167257,0.004863130761872513,0.38517006887297506
2.0,6.0,190.0,2.3357214690901213,1e-06,0.10348832489790824,0.00013089706372886988,403657.5058362703,0.003235652124508108,0.3685376664960912
2.0,6.0,190.0,2.9763514416313175,1e-06,0.11012169068279662,0.00012482123977042598,404226.4502162665,0.004736089115396214,0.3830507043132416
2.0,6.0,190.0,3.79269019073225,1e-06,0.10305478468955924,0.00012749707416253935,403953.9737402418,0.0034410372056508627,0.38280812788955654
2.0,6.0,190.0,4.832930238571752,1e-06,0.05438765702752002,0.00012910736760191142,403232.02369922923,0.0027023949400572546,0.3637825568131374
2.0,6.0,190.0,6.158482110660261,1e-06,0.032792656976047344,0.00012674290647423527,403220.42930607527,0.003534054464796769,0.35524464410432854
2.0,6.0,190.0,7.847599703514611,1e-06,0.03950401253113585,0.00013500845612215585,402992.92494654004,0.025548593659608577,0.35035276423500233
2.0,6.0,190.0,10.0,1e-06,0.8896029790201031,0.00012840572979852004,402886.7996480558,0.86930820503012,0.34776026494280593
2.0,6.0,200.0,0.1,1e-06,18816.613017027244,3.226692145380266e-05,6098698.369349988,2621.8903820232763,8.126303825647724
2.0,6.0,200.0,0.12742749857031338,1e-06,5530.001623466743,3.4920352335276986e-05,2828664.5204185643,478.3945264760113,6.708435341006952
2.0,6.0,200.0,0.16237767391887217,1e-06,1314.4551814547667,4.4652511264809215e-05,1419649.5700140083,90.0807448303481,5.67135426331102
2.0,6.0,200.0,0.20691380811147897,1e-06,306.9850250122154,1.8919923643708412e-05,907842.209210438,24.319592458973126,4.680700180967452
2.0,6.0,200.0,0.26366508987303583,1e-06,106.7918058833988,2.1579091407146834e-05,695627.7615385638,8.740215103230925,2.656544552012333
2.0,6.0,200.0,0.33598182862837817,1e-06,43.772843166067325,4.4543467481554766e-05,572545.0904783425,3.092427005167387,1.7399220835389846
2.0,6.0,200.0,0.42813323987193935,1e-06,17.330961853903766,6.050723681548672e-05,499263.8174554483,1.0488624665888329,1.2115670040316864
2.0,6.0,200.0,0.5455594781168519,1e-06,7.769045546449291,7.3105263203105e-05,457548.9643854743,0.3782008305682337,0.8522682325543094
2.0,6.0,200.0,0.6951927961775606,1e-06,3.6092441719378012,9.110470706824823e-05,431749.68866726896,0.12313033943960594,0.6134074018839013
2.0,6.0,200.0,0.8858667904100825,1e-06,1.6676827713851203,0.00011482886602873828,417277.6933743761,0.038954503096426764,0.4807397016198295
2.0,6.0,200.0,1.1288378916846888,1e-06,0.7539467380265298,0.00013052989295467,409863.0937349473,0.01468179335608066,0.41812553303507405
2.0,6.0,200.0,1.438449888287663,1e-06,0.3191239897853798,0.00013136704346956976,405849.99115916574,0.006023479194730206,0.38476672362121117
2.0,6.0,200.0,1.8329807108324356,1e-06,0.2293739462686591,0.00012769102829039345,404887.7962664878,0.004368297679986784,0.38187231847178765
2.0,6.0,200.0,2.3357214690901213,1e-06,0.09869288313830246,0.0001331729575601892,403543.08877904725,0.002918892559663328,0.366681909691637
2.0,6.0,200.0,2.9763514416313175,1e-06,0.09988124717578634,0.0001252466360940489,404013.6861861148,0.004379221554498917,0.3796798408518094
2.0,6.0,200.0,3.79269019073225,1e-06,0.10203781588365583,0.00012854959152841115,403917.73105654074,0.0034191006279484116,0.38268768652764173
2.0,6.0,200.0,4.832930238571752,1e-06,0.05375102570706054,0.0001303057733254156,403194.2275350428,0.0026830287062279473,0.3636466056600466
2.0,6.0,200.0,6.158482110660261,1e-06,0.03251816113220017,0.00012741103024817776,403204.47974984173,0.0034048499714272244,0.355117789933806
2.0,6.0,200.0,7.847599703514611,1e-06,0.03631208056950094,0.00014235813146478988,402984.9172428596,0.022422527240693726,0.35030303662114315
2.0,6.0,200.0,10.0,1e-06,0.7643145195740215,0.0001433634667420427,402881.96727666666,0.7456998601395,0.34774970728539545
2.0,6.0,210.0,0.1,1e-06,18284.790546409375,2.411021101624309e-05,5712124.484110815,2266.235389952719,8.428142707036878
2.0,6.0,210.0,0.12742749857031338,1e-06,5037.538500107828,3.527759953573118e-05,2649933.3726850273,416.24050307634343,7.360518940855072
2.0,6.0,210.0,0.16237767391887217,1e-06,1194.899618026436,4.37485924662328e-05,1368024.0906505242,83.75596425168698,6.7165809282846896
2.0,6.0,210.0,0.20691380811147897,1e-06,292.95824932902053,1.9697820225637828e-05,898334.550948784,23.702361421282504,4.850383446246597
2.0,6.0,210.0,0.26366508987303583,1e-06,109.13997405986132,2.0613524317527628e-05,688956.3946369598,8.32650896927359,2.5717584840372423
2.0,6.0,210.0,0.33598182862837817,1e-06,,,,,
2.0,6.0,210.0,0.42813323987193935,1e-06,16.85752530454497,6.017780329451671e-05,498619.4444786189,1.0350891415730583,1.2093242285818238
2.0,6.0,210.0,0.5455594781168519,1e-06,7.765731585761809,7.384460177358785e-05,457271.0009828446,0.3752937143098871,0.8500951359118578
2.0,6.0,210.0,0.6951927961775606,1e-06,3.624292321148851,9.186749894141297e-05,431541.9097612386,0.12157358239319258,0.6115890151590951
2.0,6.0,210.0,0.8858667904100825,1e-06,1.6606641717905175,0.00011481242432471558,417190.44629693474,0.038679089901783203,0.48012783668312564
2.0,6.0,210.0,1.1288378916846888,1e-06,0.7461401264551133,0.00013071998798592723,409786.80975456245,0.014569641450613461,0.4176068405238046
2.0,6.0,210.0,1.438449888287663,1e-06,0.3182361525915113,0.0001316697564961602,405815.12069638533,0.005949618907190313,0.38454051358778907
2.0,6.0,210.0,1.8329807108324356,1e-06,0.22753958547155162,0.0001277541581153501,404867.63169333374,0.0043427262919053,0.3816585448808745
2.0,6.0,210.0,2.3357214690901213,1e-06,0.09825925478662847,0.00013346557831500717,403529.3787890092,0.0029095392061416927,0.3666537643030283
